,Predicted
5028,982283.9760131836
5029,3375727.998046875
5030,5474817.44140625
5031,7428586.42578125
5032,8064649.3623046875
5033,5474817.44140625
5034,1612040.4813232422
5035,778586.2881469727
5036,1148656.5263671875
5037,1148656.5263671875
5038,1446290.0323486328
5039,655646.4465332031
5040,2645281.995361328
5041,1148656.5263671875
5042,71361.4794921875
5043,1745937.8669433594
5044,1898666.2763671875
5045,1486845.984375
5046,672178.7704467773
5047,692504.3963623047
5048,1919503.501953125
5049,667585.828125
5050,1262027.052368164
5051,1511645.3978271484
5052,1532769.2322998047
5053,654991.455078125
5054,655646.4465332031
5055,62006.66979980469
5056,901704.4692382812
5057,1321376.1481933594
5058,1413731.109375
5059,1691077.6638183594
5060,1612040.4813232422
5061,1250223.935913086
5062,1429625.7102661133
5063,1308192.1550292969
5064,356248.68072509766
5065,1265265.234741211
5066,356248.68072509766
5067,654836.7932128906
5068,1024824.5802612305
5069,1413731.109375
5070,655646.4465332031
5071,691924.8947753906
5072,691924.8947753906
5073,766680.5994873047
5074,1375848.8015136719
5075,1532769.2322998047
5076,655646.4465332031
5077,1505770.8951416016
5078,1148656.5263671875
5079,1286039.640625
5080,1544937.2244873047
5081,1769618.2810058594
5082,654991.455078125
5083,1453001.41796875
5084,1453001.41796875
5085,494505.22705078125
5086,655646.4465332031
5087,493829.67346191406
5088,748136.5487060547
5089,371504.58770751953
5090,1650580.1580810547
5091,1313877.0112304688
5092,1505770.8951416016
5093,654991.455078125
5094,655646.4465332031
5095,1533996.4294433594
5096,3834082.3361206055
5097,642830.8483276367
5098,680240.89453125
5099,1091150.3818359375
5100,999601.9284667969
5101,1848656.1457519531
5102,1091150.3818359375
5103,675081.7135620117
5104,1476873.703125
5105,709674.3947753906
5106,547409.3560180664
5107,1026308.8502197266
5108,1091150.3818359375
5109,601751.560546875
5110,9956235.375976562
5111,674245.1815185547
5112,563051.9583740234
5113,1324314.700805664
5114,1324314.700805664
5115,1601228.5201416016
5116,674790.2463378906
5117,655896.83203125
5118,586489.7456054688
5119,778597.3698730469
5120,674790.2463378906
5121,1476873.703125
5122,656131.4912109375
5123,1409356.44921875
5124,1324314.700805664
5125,863200.7182617188
5126,645356.74609375
5127,679407.658203125
5128,832859.0439453125
5129,527622.7451171875
5130,4299754.175170898
5131,675081.7135620117
5132,674790.2463378906
5133,5512500.549316406
5134,6774605.529785156
5135,1669274.3469238281
5136,6774605.529785156
5137,15009372.526367188
5138,5853543.098754883
5139,942259.1525268555
5140,944548.224609375
5141,7578367.5537109375
5142,6945107.943359375
5143,521013.8843383789
5144,2565900.8666992188
5145,759641.7440185547
5146,5138086.5234375
5147,5228204.866516113
5148,925105.4296875
5149,7560907.687744141
5150,1775322.3642578125
5151,7578367.5537109375
5152,5810178.515625
5153,2769031.563720703
5154,790639.2481994629
5155,944548.224609375
5156,2880767.619140625
5157,2262357.703125
5158,1237697.5573730469
5159,555046.6398925781
5160,979488.9717407227
5161,615485.5371704102
5162,885194.63671875
5163,873731.2171020508
5164,681276.6984863281
5165,552496.7463989258
5166,688040.2758178711
5167,668364.4144897461
5168,475231.65197753906
5169,539681.6578979492
5170,688655.146484375
5171,993016.1264038086
5172,539681.6578979492
5173,885194.63671875
5174,552496.7463989258
5175,972725.3944091797
5176,688655.146484375
5177,992401.2557373047
5178,985637.6784057617
5179,688655.146484375
5180,7236925.6171875
5181,4556568.691894531
5182,2561416.12109375
5183,4813679.127441406
5184,3373187.0068359375
5185,1272101.9140625
5186,1185659.7231445312
5187,1178721.8544921875
5188,1305785.5004882812
5189,1490026.74609375
5190,1303060.146484375
5191,1272101.9140625
5192,2331765.094970703
5193,4523342.4677734375
5194,1549736.37890625
5195,7147649.7421875
5196,6641361.957275391
5197,2569400.89453125
5198,6655603.756347656
5199,7251122.556152344
5200,1901087.0837402344
5201,1144462.18359375
5202,1022857.8076171875
5203,1490026.74609375
5204,2370484.8735351562
5205,4893433.8984375
5206,1336055.3822021484
5207,1557356.8991699219
5208,7317712.005737305
5209,1238212.0922851562
5210,8331921.192016602
5211,1025213.8621826172
5212,1145782.1755371094
5213,1328719.5150146484
5214,1336055.3822021484
5215,1336055.3822021484
5216,826720.6153564453
5217,483071.69494628906
5218,574963.200378418
5219,1544240.8959960938
5220,1189258.056640625
5221,2011800.6938476562
5222,726293.453918457
5223,2011800.6938476562
5224,785219.203125
5225,1178564.5512695312
5226,2481096.2088623047
5227,1183494.0981445312
5228,708156.184387207
5229,708156.184387207
5230,1065369.6171875
5231,1126227.3796386719
5232,1446137.796875
5233,616308.3862304688
5234,1201870.63671875
5235,3449626.9770507812
5236,3314674.0107421875
5237,3395999.3939208984
5238,1394036.3586425781
5239,1318607.7290039062
5240,6214110.44921875
5241,3290124.418334961
5242,3286342.741333008
5243,2013474.25
5244,1915066.9423828125
5245,6577832.51953125
5246,1969914.584350586
5247,2371998.0791015625
5248,1772313.2452392578
5249,4653207.421875
5250,1568154.4377441406
5251,2014953.8774414062
5252,755111.0894165039
5253,1010129.6038818359
5254,546415.4357299805
5255,432315.8424682617
5256,319134.4416503906
5257,8112480.8251953125
5258,14511647.493164062
5259,2735910.0043945312
5260,7318941.104736328
5261,13454728.786132812
5262,15353624.90234375
5263,12939063.96484375
5264,6376772.851074219
5265,14511647.493164062
5266,1774527.6433105469
5267,52286814.27734375
5268,52286814.27734375
5269,1621821.1003417969
5270,2207683.5036621094
5271,1291000.4403076172
5272,1927538.2155761719
5273,1208401.365234375
5274,1151780.4162597656
5275,439189.5354003906
5276,672950.4814147949
5277,619316.6953125
5278,988176.4546508789
5279,1014740.4766235352
5280,5845649.179077148
5281,3370787.6181640625
5282,975519.423828125
5283,6863308.148895264
5284,676329.9304504395
5285,925504.4966125488
5286,439189.5354003906
5287,1068299.144958496
5288,538784.5074768066
5289,925504.4966125488
5290,738265.1484375
5291,599574.7446289062
5292,437032.8095703125
5293,807924.765625
5294,2132716.453125
5295,808555.9568481445
5296,1649451.068359375
5297,1243693.5043945312
5298,1472463.5090332031
5299,833401.5062255859
5300,578644.3637695312
5301,433332.0380859375
5302,10740316.221679688
5303,9131732.819335938
5304,35768197.44433594
5305,6674840.412597656
5306,5094546.734375
5307,2394068.3701171875
5308,15779007.84375
5309,2390797.7849121094
5310,2606656.4084472656
5311,2394068.3701171875
5312,4403808.109130859
5313,6327117.791748047
5314,2390797.7849121094
5315,6217048.4345703125
5316,6327117.791748047
5317,9355561.1640625
5318,4283125.217285156
5319,4048984.4838867188
5320,4398937.100830078
5321,2394068.3701171875
5322,4403808.109130859
5323,682433.2924804688
5324,432483.1397705078
5325,929320.0390625
5326,880251.3564453125
5327,1504567.5283203125
5328,764369.2991943359
5329,764369.2991943359
5330,518287.3558959961
5331,691551.9799804688
5332,4429499.066162109
5333,760509.134765625
5334,823877.7996826172
5335,930484.6787109375
5336,973794.3811035156
5337,751495.7788085938
5338,617411.4697265625
5339,768822.94921875
5340,617411.4697265625
5341,2181947.2736816406
5342,849617.3706054688
5343,3386454.442138672
5344,6338313.754821777
5345,2711037.7807617188
5346,1533066.7510986328
5347,945674.7352294922
5348,1025664.498046875
5349,2007820.7264404297
5350,1631881.7248535156
5351,6273229.00390625
5352,8495440.858276367
5353,8494296.999267578
5354,2786044.492492676
5355,951165.2186279297
5356,1178431.939086914
5357,951165.2186279297
5358,4242116.019287109
5359,2220904.881958008
5360,901911.548828125
5361,1504905.9031982422
5362,4346443.65234375
5363,572898.744140625
5364,716123.4301757812
5365,2197374.6123046875
5366,400634.36114501953
5367,399540.9338378906
5368,680126.9241333008
5369,964790.859375
5370,661270.0286865234
5371,1078236.7263183594
5372,1227300.1923828125
5373,718986.2830810547
5374,696736.3619384766
5375,1383928.2470703125
5376,1694381.8103027344
5377,1098598.7504882812
5378,680126.9241333008
5379,537370.5953369141
5380,1695431.6131591797
5381,1535861.5789794922
5382,11826505.126953125
5383,1889167.6560058594
5384,1322558.4334716797
5385,1505702.0345458984
5386,1309476.747680664
5387,8118008.0078125
5388,530095.0466918945
5389,1977595.5322265625
5390,1308168.5791015625
5391,1308168.5791015625
5392,1309476.747680664
5393,1308168.5791015625
5394,2603170.3845214844
5395,528388.1491394043
5396,644762.2963256836
5397,603763.1942138672
5398,447669.0598144531
5399,783420.854675293
5400,721596.1015625
5401,783420.854675293
5402,724490.967376709
5403,657211.5556030273
5404,772526.2536621094
5405,603763.1942138672
5406,628915.6039428711
5407,943373.4059143066
5408,532845.0313720703
5409,575433.0171508789
5410,570371.0126037598
5411,641731.1035461426
5412,594011.2645263672
5413,644762.2963256836
5414,767574.1622924805
5415,936247.7224121094
5416,925558.8537597656
5417,602461.234375
5418,772526.2536621094
5419,815609.4485778809
5420,615818.6947021484
5421,617460.8381347656
5422,753059.5428466797
5423,2261611.7758789062
5424,2492071.212158203
5425,1688637.2182617188
5426,1832916.1791992188
5427,2124133.365234375
5428,2346119.33203125
5429,3075976.318359375
5430,1219054.1165771484
5431,1781859.7023925781
5432,1688637.2182617188
5433,1921274.455444336
5434,2181178.7827148438
5435,11557626.806640625
5436,13536508.30078125
5437,7790129.650878906
5438,10197906.005859375
5439,8607433.018798828
5440,2868530.4169921875
5441,1900942.6057128906
5442,3228979.7005004883
5443,1491511.2978515625
5444,16303574.853515625
5445,11557626.806640625
5446,1045006.1740722656
5447,11985059.814453125
5448,1782292.4721679688
5449,1443274.078125
5450,1265483.7625732422
5451,1303656.5502929688
5452,1020023.443359375
5453,3068626.3243408203
5454,863620.2850341797
5455,447715.28088378906
5456,454822.0166015625
5457,2328140.7036132812
5458,441590.5848388672
5459,2837607.0556640625
5460,639579.9407958984
5461,6160487.622802734
5462,502780.8499145508
5463,428116.25354003906
5464,6724228.02734375
5465,683548.2218017578
5466,5820576.416015625
5467,654007.1929931641
5468,471818.8262939453
5469,764777.2600708008
5470,5820880.5908203125
5471,690542.7044677734
5472,462663.6947631836
5473,410872.1806640625
5474,437148.8898925781
5475,679734.5147094727
5476,455764.56756591797
5477,5851857.656494141
5478,5662571.391845703
5479,646932.3129272461
5480,689695.9641723633
5481,644953.4736328125
5482,742729.47265625
5483,644953.4736328125
5484,646932.3129272461
5485,745338.9182739258
5486,462663.6947631836
5487,476177.33947753906
5488,796229.21875
5489,883602.640625
5490,699404.5227050781
5491,394613.47229003906
5492,1513584.429321289
5493,519899.8798828125
5494,424516.2099609375
5495,626391.734375
5496,586458.5251464844
5497,430404.0908203125
5498,3828829.8326416016
5499,1486699.853515625
5500,3846137.451171875
5501,1018750.5654296875
5502,1997256.34765625
5503,987790.4112548828
5504,1114639.7221679688
5505,1241558.8037109375
5506,2736189.591064453
5507,4307508.05859375
5508,3699822.3647460938
5509,2626012.0986328125
5510,832761.6470336914
5511,832761.6470336914
5512,832197.0628662109
5513,741299.0119018555
5514,1340988.609375
5515,735088.5860595703
5516,1361464.3125
5517,729442.7443847656
5518,832197.0628662109
5519,735088.5860595703
5520,668467.654296875
5521,613702.9900512695
5522,729442.7443847656
5523,668467.654296875
5524,546517.4741210938
5525,1021738.5234375
5526,366757.7297973633
5527,720676.5545654297
5528,800321.201171875
5529,360969.94354248047
5530,720676.5545654297
5531,366757.7297973633
5532,828335.0708007812
5533,360969.94354248047
5534,720676.5545654297
5535,720676.5545654297
5536,372256.46392822266
5537,419718.4194946289
5538,360969.94354248047
5539,828335.0708007812
5540,720676.5545654297
5541,1531147.482421875
5542,2097870.947265625
5543,2137917.147216797
5544,383021.25244140625
5545,1516833.703125
5546,1150652.9080810547
5547,1585197.0440673828
5548,1324580.3503417969
5549,4217595.892700195
5550,8052553.977050781
5551,749456.8121337891
5552,841200.1116943359
5553,5498722.467041016
5554,2910868.59375
5555,1972301.3039550781
5556,1780461.4624023438
5557,1332451.3784179688
5558,1253803.1208496094
5559,2022263.0981445312
5560,1869998.5825195312
5561,4150266.978515625
5562,5162007.939453125
5563,1176948.544921875
5564,5013984.938964844
5565,20885064.712402344
5566,59597122.98339844
5567,1869998.5825195312
5568,4150266.978515625
5569,891880.013671875
5570,2483972.2734375
5571,2900691.3061523438
5572,721328.5325317383
5573,880795.7052001953
5574,1585981.0697021484
5575,1633620.8312988281
5576,1633620.8312988281
5577,1625339.9719238281
5578,846238.201171875
5579,1014220.224609375
5580,1014220.224609375
5581,838616.2161254883
5582,1004145.0164794922
5583,1621208.1928710938
5584,998913.4399414062
5585,6078385.4375
5586,5146272.849853516
5587,2991202.822265625
5588,7225551.535644531
5589,1953899.3994140625
5590,5692295.866699219
5591,4748727.259521484
5592,1968486.609375
5593,535290.7997131348
5594,915084.4787597656
5595,443831.88262939453
5596,667107.2445983887
5597,1394982.2021484375
5598,915084.4787597656
5599,682012.9603271484
5600,694226.0745239258
5601,682584.1604614258
5602,703235.1734619141
5603,682012.9603271484
5604,1407857.783203125
5605,1586156.0053710938
5606,1978874.8748779297
5607,3492782.05078125
5608,1586156.0053710938
5609,1707279.052734375
5610,1744673.0192871094
5611,2241205.6831054688
5612,1723993.4572753906
5613,2228982.467529297
5614,952845.3079833984
5615,951861.9794921875
5616,661995.6990966797
5617,966953.06640625
5618,3761699.9252929688
5619,1665166.015625
5620,3506985.1484375
5621,1869743.5546875
5622,3506985.1484375
5623,2871207.5998535156
5624,1665166.015625
5625,1869743.5546875
5626,3761699.9252929688
5627,6236991.394042969
5628,7358800.518066406
5629,2375402.70703125
5630,637414.0599975586
5631,743921.7109375
5632,637414.0599975586
5633,636777.2827148438
5634,1767194.9196777344
5635,1154167.666015625
5636,637414.0599975586
5637,637414.0599975586
5638,480515.11346435547
5639,743921.7109375
5640,609029.9450683594
5641,741294.0240478516
5642,609029.9450683594
5643,609029.9450683594
5644,741294.0240478516
5645,688817.5390625
5646,609029.9450683594
5647,609029.9450683594
5648,609029.9450683594
5649,439956.4141845703
5650,548159.8141479492
5651,571902.5114135742
5652,433611.0778808594
5653,813210.1506958008
5654,772896.0921020508
5655,772896.0921020508
5656,7119995.4833984375
5657,7119995.4833984375
5658,3373291.692626953
5659,770644.23046875
5660,993023.5639038086
5661,652179.0543823242
5662,1176418.7713623047
5663,770644.23046875
5664,459704.0012207031
5665,1185421.6281738281
5666,770644.23046875
5667,827230.2525634766
5668,364068.3897705078
5669,770644.23046875
5670,364068.3897705078
5671,751993.419921875
5672,1284869.7513427734
5673,1625241.4548339844
5674,1761272.955078125
5675,1563158.7280273438
5676,1442896.4885864258
5677,1442896.4885864258
5678,1431074.0603027344
5679,1302701.640625
5680,1720922.958984375
5681,2470219.119140625
5682,1595849.150390625
5683,1328455.2758789062
5684,1544893.154296875
5685,2604137.8381347656
5686,2568936.0541992188
5687,1978120.7885742188
5688,363812.2265625
5689,381049.9237060547
5690,372533.4420776367
5691,372533.4420776367
5692,373111.01330566406
5693,441264.4182128906
5694,739047.6112060547
5695,724063.3202514648
5696,885225.3815917969
5697,446845.13708496094
5698,419442.8930053711
5699,1825758.3032226562
5700,971947.15234375
5701,857940.9133300781
5702,429998.9496459961
5703,906527.5732421875
5704,857940.9133300781
5705,429998.9496459961
5706,808954.1136474609
5707,1191816.611328125
5708,3674872.314453125
5709,1133839.818725586
5710,1121262.654663086
5711,808954.1136474609
5712,76802.41143798828
5713,15166624.401855469
5714,6388216.40625
5715,3300261.114501953
5716,3242140.2474975586
5717,3971331.15234375
5718,15166624.401855469
5719,9930422.94921875
5720,5285538.511230469
5721,5776390.388671875
5722,7129601.71875
5723,4994989.794921875
5724,10957625.427246094
5725,8667180.908203125
5726,6207453.0078125
5727,2689240.5395507812
5728,7596958.117675781
5729,12690702.1484375
5730,8798433.59375
5731,7722790.087890625
5732,5776390.388671875
5733,3211064.8681640625
5734,5812027.411376953
5735,4994989.794921875
5736,6507047.606201172
5737,6336492.96875
5738,2954680.55078125
5739,8615415.649902344
5740,492232.23291015625
5741,454092.0841064453
5742,613468.4327392578
5743,924780.09765625
5744,500703.8461303711
5745,761270.4586791992
5746,631460.9014892578
5747,924780.09765625
5748,925540.6076049805
5749,761270.4586791992
5750,647388.1354370117
5751,631460.9014892578
5752,10493508.654785156
5753,761270.4586791992
5754,5913674.1943359375
5755,924780.09765625
5756,545413.1022949219
5757,546031.4844970703
5758,760509.9487304688
5759,924780.09765625
5760,1283210.8374023438
5761,421301.4609375
5762,2943463.604370117
5763,981172.3334960938
5764,761302.0454101562
5765,989897.390625
5766,843890.5654296875
5767,978787.5703125
5768,1936069.5756835938
5769,978787.5703125
5770,1207275.5106811523
5771,797567.9703979492
5772,392733.2760620117
5773,325937.69525146484
5774,437346.029296875
5775,1207275.5106811523
5776,1207275.5106811523
5777,1207275.5106811523
5778,723440.0624389648
5779,723440.0624389648
5780,412524.5592651367
5781,680041.3520507812
5782,841667.7647705078
5783,779447.203125
5784,843477.9037475586
5785,828546.0699462891
5786,615992.1514892578
5787,441226.08026123047
5788,828546.0699462891
5789,499723.98223876953
5790,1294931.2133789062
5791,499723.98223876953
5792,1610455.5205078125
5793,613254.8823242188
5794,1410658.6552734375
5795,2106516.7529296875
5796,2413786.056640625
5797,1791405.9645996094
5798,2972852.9677734375
5799,2391495.4736328125
5800,1571184.9267578125
5801,1834856.6689453125
5802,1796586.2700195312
5803,403604.18884277344
5804,902007.7596435547
5805,480684.55078125
5806,1157995.3527832031
5807,1678679.4150390625
5808,1933863.288696289
5809,3153652.11328125
5810,1100467.349609375
5811,1104219.8425292969
5812,1683209.1796875
5813,1668303.6328125
5814,871392.779296875
5815,2548562.4865722656
5816,871392.779296875
5817,883427.080078125
5818,847871.19140625
5819,778768.33984375
5820,465887.53125
5821,973739.434387207
5822,882014.7590332031
5823,475788.5287475586
5824,475369.5578613281
5825,1494625.1267089844
5826,1949514.4577636719
5827,707929.4353637695
5828,555843.0825195312
5829,688040.2758178711
5830,857841.5910644531
5831,626239.5992431641
5832,3453525.3149414062
5833,20270899.047851562
5834,26461772.4609375
5835,26488914.2578125
5836,26461772.4609375
5837,17529606.154785156
5838,25616375.0
5839,27693166.69921875
5840,478067.8424682617
5841,481746.02282714844
5842,5001450.09765625
5843,666101.6993408203
5844,439059.6037597656
5845,426244.51525878906
5846,698867.9636230469
5847,426244.51525878906
5848,834792.3696289062
5849,1573314.6950683594
5850,2135402.810180664
5851,474665.7244873047
5852,1159341.0354003906
5853,1893066.533203125
5854,25604636.71875
5855,587057.5634765625
5856,767368.1008300781
5857,430404.0908203125
5858,587057.5634765625
5859,836486.5888671875
5860,910802.5461425781
5861,3352054.4005126953
5862,1795061.21875
5863,1528640.4243164062
5864,2089234.3127441406
5865,2121210.267578125
5866,9526157.043457031
5867,4576762.2001953125
5868,416595.9475097656
5869,2310813.7602539062
5870,796115.4022216797
5871,1332373.9741210938
5872,1220214.0256347656
5873,930155.0639648438
5874,1812275.5529785156
5875,1915613.4591064453
5876,25342740.356445312
5877,426244.51525878906
5878,656066.3598632812
